Date,^FTSE_log_return,^GSPC_log_return,^N225_log_return,^STOXX50E_log_return
2014-12-11,0.11319766110603502,0.10944763760241713,0.1743791314321186,0.18091074167520785
2014-12-12,0.11847402013474058,0.11184720990959315,0.17438120643080035,0.18549407484269334
2014-12-15,0.12120551772494068,0.11175193279788162,0.17599488416459427,0.18951092373553796
2014-12-16,0.12590945024556027,0.11237011953038707,0.17854390224467107,0.1915827552207373
2014-12-17,0.12584541408895902,0.1158539855136653,0.17859197910856534,0.1915351467180388
2014-12-18,0.12918531780288825,0.12045537624203118,0.18129258400460108,0.19707410047992086
2014-12-19,0.13039660429897051,0.1201612673819955,0.18358484290365823,0.19714178610961094
2014-12-22,0.13014681185143834,0.12024712143921513,0.1835073563409023,0.19675834921804444
2014-12-23,0.13023975532927762,0.1202474523543736,,0.19730709668324545
2014-12-24,0.1301708649721582,0.12024752795128897,,
2014-12-25,,,0.1832687363271902,
2014-12-26,,,0.18299364557266687,
2014-12-29,,0.11983580024325087,0.18239326803147293,
2014-12-30,0.13141901899721084,0.11992643000593002,0.1839633044866669,
2014-12-31,0.1308705914635036,0.12088602555766807,,
2015-01-02,0.13087209088497484,0.1208724479277832,,
2015-01-05,0.13336793564415733,0.12377733669042476,,
2015-01-06,0.1337633679886337,0.12411890372735496,0.18895672989473197,
2015-01-07,0.13413201947023695,0.12516317411216765,0.18768201845445492,
2015-01-08,0.13716477135746377,0.12737911220489392,0.18902126963383548,0.2034497123585153
2015-01-09,0.1378768269564976,0.12755365211189232,0.1890254549419981,0.20787025421308883
2015-01-12,0.13756914274153478,0.1279594630991245,,0.20831890169326556
2015-01-13,0.13781818189597578,0.12787144520736093,,0.20950199533055233
2015-01-14,0.14122122157118233,0.12814525882773645,0.19072416270223572,0.20987478978318905
2015-01-15,0.1432351997657339,0.12866546722283814,0.19205833563520397,0.21191506060372142
2015-01-16,0.1428067071233778,0.1299934141500758,0.19323500727794454,0.21206757954474206
2015-01-19,0.1427312477964926,,0.19243351278791726,0.21111933806920302
2015-01-20,0.1429182934882435,,0.19436434388686974,0.21120933195687888
2015-01-21,0.14472504793330596,0.13002840696975473,0.1940390646518954,0.2100089173204853
2015-01-22,0.14476033329907145,0.13058583567679405,0.19403810171952476,0.2111036722307742
2015-01-23,0.14495968764502848,0.13009600480689662,0.1944879700785718,0.21214924766475135
2015-01-26,0.14493498251608136,0.13008280790260043,0.19442482379351317,0.21187382146202166
2015-01-27,0.14504757667289866,0.1313593797886269,0.19564261771371272,0.21173221382630472
2015-01-28,0.14507810689027514,0.13277015857156044,0.19549882340473648,0.2107542617459852
2015-01-29,0.14505045022710572,0.13343912851642964,0.19619311395679206,0.21078680158867433
2015-01-30,0.14543254582427698,0.13455832425461267,0.19600345604915606,0.21058182909154266
2015-02-02,0.14532483904990146,0.13577544794907712,0.19620123939373935,0.20953204121781888
2015-02-03,0.1460899524398704,0.1370784333798069,0.1968579293431196,0.21021986346397534
2015-02-04,0.1461126321984239,0.13722361466017993,0.19847808844017661,0.2099616953365087
2015-02-05,0.14611366509325774,0.13480018950045122,0.1990558458026921,0.208899267090082
2015-02-06,0.14579201595775262,0.13483081356258345,0.19930802426455713,0.20896424035079447
2015-02-09,0.14558386589017455,0.13466115622594346,0.1987104679191641,0.21006934902142205
2015-02-10,0.14543975613238666,0.1346450578821517,0.19878925522585045,0.21022079122402196
2015-02-11,0.14480436224347273,0.1346454480079381,,0.20869355239580467
2015-02-12,0.1448160230871579,0.13495774596799542,,0.2093383024526655
2015-02-13,0.14502189763507572,0.13417088348151085,0.19882533789797444,0.2092573058029279
2015-02-16,0.1449471667809416,,0.19837674253433213,0.20848940803544797
2015-02-17,0.14518144407654834,,0.19833058041964524,0.208430730687168
2015-02-18,0.14477532666396,0.13414344590292365,0.19880183567945034,0.20793680262240477
2015-02-19,0.14457449032214478,0.1341264424997307,0.19883212294739924,0.20763072532356816
2015-02-20,0.14458207263202522,0.13407630894857087,0.19883015105895432,0.20722791240222732
2015-02-23,0.14451282855764602,0.1339771205971675,0.19874477616811495,0.20744783208685044
2015-02-24,0.14470730224538664,0.1340092717317198,0.19883830626447999,0.20717734160753964
2015-02-25,0.14473180518545387,0.13354838244087613,0.1982134259814691,0.20658330700015082
2015-02-26,0.14465928948170395,0.1334257940394098,0.1979246064675065,0.20679201707929845
2015-02-27,0.14463559393721379,0.1334829256777615,0.19787378601812725,0.20683742803366525
2015-03-02,0.14463905822395645,0.13367764647756933,0.19262978044267742,0.2062463020764995
2015-03-03,0.14503096434658364,0.13382079035547848,0.19012937549218545,0.20662897098511845
2015-03-04,0.14487206008970752,0.1338498912968427,0.1904229969560264,0.20501085756758552
2015-03-05,0.1451191847128211,0.13385154726352202,0.1904089216276346,0.20497556647423265
2015-03-06,0.14539527951432202,0.13544308321932802,0.19081237973293355,0.2049599752220494
2015-03-09,0.14551686171977837,0.13551423640578927,0.19144664178828633,0.20443654074672243
2015-03-10,0.14995170066213268,0.13765745000987817,0.19178585090544734,0.20531342024150895
2015-03-11,0.15000954706379188,0.13768212964193924,0.19155154853626014,0.20754018424766357
2015-03-12,0.1501226967599347,0.13877159127200034,0.1924044631328937,0.20760902954053254
2015-03-13,0.15017169228272337,0.1388889022680127,0.19293682389720396,0.20709781872697763
2015-03-16,0.1507683363409523,0.1400754972032501,0.19284925557378743,0.20649886728469233
2015-03-17,0.1509088836335114,0.1398309834771681,0.19315807498579496,0.207042255184738
2015-03-18,0.15248903602584016,0.14074419532752494,0.19294325382143135,0.2070022367118793
2015-03-19,0.15232441015094153,0.14093815824998435,0.19307670564118753,0.20668058252189483
2015-03-20,0.1527527654221627,0.14117557342142698,0.1928933404406171,0.20755116539780283
2015-03-23,0.15215829720499016,0.14120028457240402,0.19315535588586322,0.20786679807181846
2015-03-24,0.1507516167630227,0.141148383214327,0.1932185427323986,0.2080898391205253
2015-03-25,0.1507663114880641,0.14272401746807464,0.19262774586813977,0.20904243650081022
2015-03-26,0.15138386629175873,0.1426135524040327,0.1938731964848196,0.2090798822550487
2015-03-27,0.1516219121762478,0.14264526324416726,0.19438813680081007,0.20902906992603196
2015-03-30,0.15178915383303912,0.14316178156089537,0.19449817737996386,0.2093026831203406
2015-03-31,0.1537223665526421,0.1434881405715188,0.19524581071859953,0.20974429641123427
2015-04-01,0.15322698540527344,0.14321349885450746,0.19578983937905928,0.20960831460814427
2015-04-02,0.15127957712092743,0.1413380204351553,0.19666834240193226,0.20814341206277392
2015-04-03,,,0.19659526179753076,
2015-04-06,,,0.19664527433170836,
2015-04-07,,0.14089673541936323,0.1972225961822927,
2015-04-08,0.1503867806628916,0.14087887851175857,0.19692901139400668,0.20797771235695722
2015-04-09,0.15099769754606765,0.14092820040377135,0.1960751458572398,0.20734276130375326
2015-04-10,0.15089246572725448,0.13972283760578852,0.19574748897008792,0.2075527096519419
2015-04-13,0.1509612284863243,0.13990865729866858,0.19509775798195356,0.20687386529617943
2015-04-14,0.15050364246025758,0.13909916670414083,0.19456522500238024,0.20719927019877749
2015-04-15,0.14901918429367056,0.13922935654734753,0.19455594160058245,0.20663895189720366
2015-04-16,0.14916735406388387,0.13742984054234095,0.19405679154125227,0.20342288215345194
2015-04-17,0.149752083523361,0.13637508757987288,0.19469903064637087,0.2057040486965857
2015-04-20,0.1442008356093757,0.1335366677488252,0.19064157360102105,0.2062220803888405
2015-04-21,0.14412430235517273,0.13245130562606408,0.19142635341284095,0.20428341448484255
2015-04-22,0.14219048565339903,0.1302799017572664,0.1913946413082226,0.20366140676549305
2015-04-23,0.14184128870992482,0.13029332365484675,0.19102229374620527,0.20391971872892162
2015-04-24,0.14004466109161984,0.12967552599023616,0.19056505103282517,0.20218801658058025
2015-04-27,0.1400672217900206,0.12987043641224622,0.19017467787214068,0.20306547198354444
2015-04-28,0.14089254913492186,0.12878755205960526,0.18923141756655482,0.20449408184615742
2015-04-29,0.14181973742305057,0.12840368853482614,,0.2011331588907146
2015-04-30,0.1416949812363755,0.12653347304171683,,0.20081847920801382
2015-05-01,0.14154589133099732,0.12688398856663508,0.18896138927139539,
2015-05-04,,0.12584788986828743,,
2015-05-05,,0.12673078122685122,,0.20024199147396482
2015-05-06,0.14113997065487704,0.12688991430666197,,0.1993161350351226
2015-05-07,0.14149996217756752,0.12592506763508027,,0.1973190017269049
2015-05-08,0.1440058027972384,0.12724432970341476,0.18577915120884356,0.20020071776678947
2015-05-11,0.14343489875892224,0.1272149511302373,0.18491087691263464,0.2000625544768085
2015-05-12,0.14462643404243605,0.12626930449747467,0.17734676531142207,0.20113559181978827
2015-05-13,0.14352527551129987,0.12627061330953177,0.17456240274779308,0.2006605740056638
2015-05-14,0.1435725478564464,0.12706072978228872,0.17202867095139077,
2015-05-15,0.14357531713167365,0.12683351743122223,0.17207194674528534,
2015-05-18,0.14329625254387734,0.1267976422697646,0.17190050971028017,0.20011925685941023
2015-05-19,0.14334785015281798,0.1268044909616177,0.1719269076981993,0.2020820418631555
2015-05-20,0.14330608701577724,0.12675137825501814,0.17196631941161897,0.20206153214121336
2015-05-21,0.14322884676947617,0.1267841783837788,0.17106978271335843,0.199284585979527
2015-05-22,0.14322035451458096,0.12682631160248983,0.1709454080039942,0.19869125862414447
2015-05-25,,,0.15856049861495125,
2015-05-26,,,0.15851173250231848,
2015-05-27,0.14414313730967748,0.12744476592820472,0.15784384473906096,0.19838207025854748
2015-05-28,0.14396022001248876,0.12746449802170767,0.15779380532271323,0.19749140369764093
2015-05-29,0.14441941334577518,0.12780876691433096,0.1574289599275862,0.2003242900976073
2015-06-01,0.14451453062462624,0.1276467996510371,0.1552054841243545,0.19939536091264382
2015-06-02,0.1438555406784367,0.1276352329890427,0.15521084532014945,0.19920007663421768
2015-06-03,0.14384015386271856,0.12763956105749164,0.15473422907419682,0.19929430633755332
2015-06-04,0.14509491752207895,0.1280546445253548,0.15462067751810252,0.1976612715805347
2015-06-05,0.1455484841850852,0.12801362629272123,0.14806808748662686,0.1987389740139135
2015-06-08,0.14557649286905497,0.12834064038512924,0.1453214139472848,0.19964089429760107
2015-06-09,0.14577716988515677,0.12828169008825685,0.14770600208644113,0.19951819421975
2015-06-10,0.1459462701128454,0.1290065828883439,0.14780141767266222,0.20074992318145765
2015-06-11,0.14487301173475736,0.12872479189548183,0.14936683157224778,0.2009193920546194
2015-06-12,0.14535065955952267,0.12901597888963953,0.14931481160390464,0.2017626598501609
2015-06-15,0.1459817625736767,0.12917522045505667,0.1487757426332363,0.19976270043243036
2015-06-16,0.145362086530227,0.1294019744720197,0.14839765424810183,0.19972911836213497
2015-06-17,0.14472960355442538,0.12900495571796464,0.14820998717338413,0.20000689272186226
2015-06-18,0.14152001374270443,0.12973408934375527,0.14921758357723183,0.20015198235300496
2015-06-19,0.14135967670399707,0.12778292519211576,0.1496185433237925,0.2000309278143433
2015-06-22,0.14305897100901407,0.1279050721566737,0.15003094229576935,0.20746730937595328
2015-06-23,0.13830452694146317,0.12568137177981245,0.15200990343661472,0.2074871029053686
2015-06-24,0.13547944897092282,0.12580072740984855,0.15202281400241124,0.2076276070373743
2015-06-25,0.13171506487603588,0.12524719004751425,0.15181590042487175,0.20762117867481047
2015-06-26,0.13226695492971782,0.12207401259166271,0.1480213013696298,0.2059069561387348
2015-06-29,0.1323743751081202,0.12119776216017754,0.15358000716673065,0.21213845514484428
2015-06-30,0.13301402830552206,0.12108206234324065,0.15355613345618427,0.212577758918021
2015-07-01,0.13418611137508646,0.12136103555499907,0.15166328681063784,0.21083654506506536
2015-07-02,0.1341882970027069,0.12133537970305147,0.1488390554101426,0.21126200315149576
2015-07-03,0.1345067177420287,,0.1488146664476461,0.21150502712098285
2015-07-06,0.13365176834701845,,0.1491729382043328,0.20969444410197513
2015-07-07,0.13547554958915706,0.12164196493765829,0.14672658477068268,0.20805962791728197
2015-07-08,0.13604455966679743,0.12393271468209978,0.15403538155257954,0.20627509712788722
2015-07-09,0.13442083335568017,0.12379100189973105,0.1541058503333455,0.20961981511605116
2015-07-10,0.13528696464173637,0.12413528414557479,0.15426129199314204,0.2091769593488923
2015-07-13,0.13545290810635222,0.12508681397505048,0.1553640122484049,0.21026872526422463
2015-07-14,0.13155466052781412,0.12236919886727451,0.15457859703223026,0.21027837652538375
2015-07-15,0.13065577115051968,0.12165915398452999,0.1476691159125614,0.20980485771342933
2015-07-16,0.13092905935957388,0.12110340536180479,0.14781385074387968,0.20506567734360434
2015-07-17,0.13075169522998753,0.11856617297101608,0.14631448682553524,0.2002819673095044
2015-07-20,0.12618966065147288,0.11791437140939014,,0.19959153019734152
2015-07-21,0.12403016288033758,0.11748065141408214,,0.19919523117780075
2015-07-22,0.12547327083129042,0.11747122649156179,0.1475860735670776,0.19810077372410928
2015-07-23,0.12528421572074125,0.11745668716244993,0.1451813130597611,0.1959538890801986
2015-07-24,0.12610772614465474,0.1177189758297273,0.14370522595369228,0.1956341487850549
2015-07-27,0.12499156964819347,0.11657586544055513,0.14277522347833346,0.19874383002431115
2015-07-28,0.12462720079100278,0.11765530958370134,0.14244436338210195,0.1991195061312709
2015-07-29,0.1254871753289573,0.1161678742852162,0.13990351170382684,0.19901916436152084
2015-07-30,0.12569175476293484,0.11588110844928287,0.14024579455465325,0.19781911842957609
2015-07-31,0.12556677057188062,0.1158895107502469,0.14025065051144145,0.19636467501034727
2015-08-03,0.12553502288066076,0.1143149093428735,0.139732061791933,0.1963884961066542
2015-08-04,0.12549969756245768,0.1126483548177567,0.13967902989947686,0.19567568469159063
2015-08-05,0.12563299276637208,0.1119699682600914,0.1379669705741612,0.19674853698905403
2015-08-06,0.12544404768009212,0.11093561984337919,0.13797634039462298,0.1967387876348179
2015-08-07,0.12418387949097882,0.1095900980890869,0.13693103133282997,0.19692553889081774
2015-08-10,0.12422660275281376,0.10919650251775954,0.1369380893151076,0.19726695158738058
2015-08-11,0.12511331672648762,0.10990875325004021,0.13669993492576865,0.19843487337750346
2015-08-12,0.12662500178146113,0.10898142299970251,0.1374454373896261,0.20433416736963184
2015-08-13,0.12659156458425877,0.10888218479698976,0.1355279891389504,0.20470630250476726
2015-08-14,0.12663026230584928,0.1088272926078947,0.13477640375085415,0.20491623182414057
2015-08-17,0.12661759480048215,0.10805021443254291,0.13452064137330094,0.20379745088656553
2015-08-18,0.12668153630360401,0.1081227267072041,0.13463318354936665,0.20327924402282602
2015-08-19,0.12899946918328287,0.1079325901185294,0.13675299558486678,0.20503408505863943
2015-08-20,0.1291696512491975,0.11191110274608684,0.13739807488720018,0.20668787817911588
2015-08-21,0.1348143119419731,0.12081191767456592,0.14427914433073474,0.21116903833231457
2015-08-24,0.1502676713274648,0.1332619830362643,0.15943745136185594,0.22474546124226652
2015-08-25,0.15680462413921797,0.1341310438607547,0.16879058214046536,0.2343206499185192
2015-08-26,0.1582649535638656,0.1451361500818807,0.17448901021062607,0.23485908667019417
2015-08-27,0.1663004726550487,0.1491829407155871,0.17504466963540036,0.23978485743144792
2015-08-28,0.16665002271826165,0.14918944175654467,0.17967701105581202,0.2398008534389572
2015-08-31,,0.1496115793898214,0.1804098181606861,0.23955702643623963
2015-09-01,,0.15530348807931135,0.18884919508259454,0.24171769638398227
2015-09-02,0.16678548601715104,0.15728246853526856,0.18831382643116348,0.2417849988008863
2015-09-03,0.16885515700731807,0.15720063366969117,0.18843642192610183,0.2435258540020297
2015-09-04,0.17224767187537823,0.15851685440944144,0.19089693157136814,0.2462760637760209
