AAPL,AMZN,GOOGL,JPM,LIN,NEE,PG,UNH,UNP,XOM,Market_Return,Risk_Free_Rate
-0.006105982975926683,-0.025030844647942585,-0.07584410357087623,-0.04727109058436618,-0.009470309582614744,-0.008192030975139875,-0.0023807726044319244,0.003264936955976072,-0.015043905716603079,-0.004834767309924937,-0.015912170605233644,5.9523811889073204e-06
-0.00133405172330614,0.0018287981201541292,-9.10046416557897e-05,-0.0035122935343960826,0.003686120903388268,-0.00041290965799445356,0.005886898355690118,0.016270517785244687,-0.007372657483814549,0.004416279334896522,0.0037700328458145638,5.9523811889073204e-06
-0.010037787111029983,0.012427160387356695,0.008980244537687865,0.010795226013357917,0.011591909053576765,0.03387683424830601,-0.0004747683219565868,-0.008005092006889147,0.017509142676350065,0.010845272036670961,0.008930591994353199,5.753968088399797e-06
0.05981431681618221,0.015464602744386324,-0.0013331750340856985,-0.011551848507180162,-0.006580323121653686,0.00639398977915695,0.006963608931354726,-0.023240855199522126,0.004170933322451109,-0.0007247123895525176,-0.0018196041428505394,5.753968088399797e-06
0.027969130068322023,0.024994890681423465,-0.013061594457823511,-0.013451253703366195,0.0017129585372204215,0.010522415375217697,-0.0006284328987889998,0.006609310859046147,-0.010125606397661469,-0.005223188779536758,0.0029830766263132524,5.9523811889073204e-06
0.016361327718725338,-0.04304083656472135,-0.0037838723582058753,0.004470853215567949,0.005814804881540292,0.007858640194521982,-0.0007862273959623467,0.01608695567843932,0.011147571704020365,0.009918153243482442,0.0065281456899461965,6.150793698098924e-06
-0.004910761084527704,0.02422895832775862,-0.024495725996777407,-0.023364615959104773,0.0005664807453802378,-0.004678654360038559,0.006295153193929037,-0.03554130469502115,0.00012963215704897557,0.000721986728841939,-0.0037763212038877114,5.9523811889073204e-06
-0.02768084256553638,-0.034600011072501435,-0.004852915381001077,-0.03372060931046217,-0.02107188527318271,-0.020368501392226124,-0.012980966272953975,-0.0016752496339669243,-0.01348712398969898,-0.014720496313820108,-0.023651097483559425,5.753968088399797e-06
-0.0016789344168558484,-0.018800116251303733,0.00024569555263442844,0.02475790674593714,-0.023954810684744032,0.014594556449720075,0.008653922821354687,0.021476848807663096,-0.0017091693667778962,0.013475835103928135,0.007596758953880123,6.150793698098924e-06
0.026911291023153705,0.017079290198055652,0.005309873562130196,0.012425130339585477,-0.00035579354978443334,-0.0011824594093016172,-0.015355412872605334,0.028252419953336716,0.02251762984550698,-0.007659716842720599,0.01239718209748264,6.3492062072905275e-06
-0.028104808096050093,-0.0326677687560879,-0.01184204121082344,-0.032272600494666515,-0.006405096102117702,0.026830258333682577,-0.0006429459821972738,-0.031629517600878954,-0.025627825983659536,-0.0129627191483207,-0.016961919534480674,6.150793698098924e-06
